sep=;
series_id;round;configuration;time_seconds;agent;agent_side;move_action;rotate_action;combined_action;behavior_state;opening_plan;sword_x;sword_y;tip_x;tip_y;handle_x;handle_y;my_threat_distance;opponent_threat_distance;threat_advantage;sword_distance
S03;84;H2H_ML_Left_FSM_Right;8,3521;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-2,2473;1,2212;-1,2192;0,6023;-3,2754;1,8400;7,7984;12,2809;4,4824;2,8156
S03;84;H2H_ML_Left_FSM_Right;8,3521;ML;Left;UpLeft;Clockwise;UpLeft_Clockwise;Neutral;;-4,7866;0,0051;-4,0643;-0,9531;-5,5090;0,9633;12,2809;7,7984;-4,4824;2,8156
S03;84;H2H_ML_Left_FSM_Right;8,4523;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;ContactControl;Lower;-2,5053;1,1456;-1,5109;0,4738;-3,4996;1,8174;7,4813;12,1675;4,6861;2,5567
S03;84;H2H_ML_Left_FSM_Right;8,4523;ML;Left;DownRight;CounterClockwise;DownRight_CounterClockwise;Neutral;;-4,7893;-0,0034;-3,9259;-0,8368;-5,6526;0,8300;12,1675;7,4813;-4,6861;2,5567
S03;84;H2H_ML_Left_FSM_Right;8,5529;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-2,7261;0,9779;-1,6389;0,4699;-3,8132;1,4859;7,3686;12,2022;4,8335;2,1831
S03;84;H2H_ML_Left_FSM_Right;8,5529;ML;Left;Up;Clockwise;Up_Clockwise;Neutral;;-4,6991;0,0434;-3,9767;-0,9148;-5,4215;1,0016;12,2022;7,3686;-4,8335;2,1831
S03;84;H2H_ML_Left_FSM_Right;8,6533;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-2,9319;0,7761;-2,0132;0,0040;-3,8505;1,5482;6,8137;12,1272;5,3135;1,7293
S03;84;H2H_ML_Left_FSM_Right;8,6533;ML;Left;Right;None;Right_None;Neutral;;-4,5528;0,1737;-3,8816;-0,8210;-5,2241;1,1684;12,1272;6,8137;-5,3135;1,7293
S03;84;H2H_ML_Left_FSM_Right;8,7534;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-3,1363;0,5720;-2,4488;-0,4115;-3,8238;1,5555;6,2346;11,9669;5,7323;1,3828
S03;84;H2H_ML_Left_FSM_Right;8,7534;ML;Left;Down;None;Down_None;Neutral;;-4,4150;0,0457;-3,7437;-0,9489;-5,0862;1,0404;11,9669;6,2346;-5,7323;1,3828
S03;84;H2H_ML_Left_FSM_Right;8,8542;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-3,1705;0,3780;-2,7610;-0,7500;-3,5801;1,5060;5,8047;11,9052;6,1005;1,3753
S03;84;H2H_ML_Left_FSM_Right;8,8542;ML;Left;Down;None;Down_None;Neutral;;-4,4033;-0,2317;-3,7320;-1,2264;-5,0745;0,7630;11,9052;5,8047;-6,1005;1,3753
S03;84;H2H_ML_Left_FSM_Right;8,9551;FSM;Right;Left;Clockwise;Left_Clockwise;Attack;Lower;-3,3815;0,3376;-3,2778;-0,8579;-3,4851;1,5332;5,2932;11,7968;6,5035;1,1061
S03;84;H2H_ML_Left_FSM_Right;8,9551;ML;Left;UpRight;None;UpRight_None;Contact;;-4,3011;-0,2769;-3,6298;-1,2716;-4,9723;0,7178;11,7968;5,2932;-6,5035;1,1061
S03;84;H2H_ML_Left_FSM_Right;9,0561;FSM;Right;None;None;None_None;ContactControl;Lower;-3,5432;0,4037;-3,6696;-0,7896;-3,4167;1,5971;4,9803;11,9618;6,9815;1,0584
S03;84;H2H_ML_Left_FSM_Right;9,0561;ML;Left;Down;Clockwise;Down_Clockwise;Contact;;-4,2519;-0,3823;-3,8342;-1,5073;-4,6697;0,7426;11,9618;4,9803;-6,9815;1,0584
S03;84;H2H_ML_Left_FSM_Right;9,1571;FSM;Right;None;None;None_None;ContactControl;Lower;-1,0649;3,1522;-0,4556;4,1859;-1,6743;2,1184;10,5926;13,4465;2,8539;5,8165
S03;84;H2H_ML_Left_FSM_Right;9,1571;ML;Left;None;None;None_None;Neutral;;-4,9600;-1,1676;-5,4115;-2,2794;-4,5086;-0,0557;13,4465;10,5926;-2,8539;5,8165
S03;84;H2H_ML_Left_FSM_Right;9,2575;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-0,7989;3,3276;-0,3098;4,4234;-1,2879;2,2318;10,8633;13,4808;2,6175;6,2132
S03;84;H2H_ML_Left_FSM_Right;9,2575;ML;Left;Up;CounterClockwise;Up_CounterClockwise;Neutral;;-5,0590;-1,1952;-5,4494;-2,3299;-4,6686;-0,0604;13,4808;10,8633;-2,6175;6,2132
S03;84;H2H_ML_Left_FSM_Right;9,3582;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-0,9956;3,1328;-0,2396;4,0647;-1,7516;2,2009;10,6640;13,1900;2,5260;5,7441
S03;84;H2H_ML_Left_FSM_Right;9,3582;ML;Left;Up;CounterClockwise;Up_CounterClockwise;Neutral;;-5,0586;-0,9276;-5,1419;-2,1247;-4,9752;0,2695;13,1900;10,6640;-2,5260;5,7441
S03;84;H2H_ML_Left_FSM_Right;9,4592;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-1,2009;2,9276;-0,2295;3,6320;-2,1724;2,2231;10,3796;12,7962;2,4166;5,2049
S03;84;H2H_ML_Left_FSM_Right;9,4592;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Neutral;;-4,9499;-0,6830;-4,7206;-1,8609;-5,1792;0,4949;12,7962;10,3796;-2,4166;5,2049
S03;84;H2H_ML_Left_FSM_Right;9,5598;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-1,4060;2,7226;-0,2853;3,1516;-2,5267;2,2935;10,0245;12,4579;2,4334;4,6775
S03;84;H2H_ML_Left_FSM_Right;9,5598;ML;Left;Up;CounterClockwise;Up_CounterClockwise;Neutral;;-4,8619;-0,4296;-4,3356;-1,5080;-5,3882;0,6488;12,4579;10,0245;-2,4334;4,6775
S03;84;H2H_ML_Left_FSM_Right;9,6608;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;Attack;Lower;-1,6120;2,5165;-0,4136;2,5782;-2,8104;2,4548;9,5664;12,0459;2,4796;4,1768
S03;84;H2H_ML_Left_FSM_Right;9,6608;ML;Left;Right;CounterClockwise;Right_CounterClockwise;Neutral;;-4,6975;-0,2987;-3,8636;-1,1617;-5,5313;0,5643;12,0459;9,5664;-2,4796;4,1768
S03;84;H2H_ML_Left_FSM_Right;9,7608;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;Attack;Lower;-1,8159;2,3126;-0,6424;2,0620;-2,9895;2,5632;9,0745;11,9571;2,8826;3,6867
S03;84;H2H_ML_Left_FSM_Right;9,7608;ML;Left;Up;None;Up_None;Neutral;;-4,5763;-0,1311;-3,7425;-0,9941;-5,4101;0,7318;11,9571;9,0745;-2,8826;3,6867
S03;84;H2H_ML_Left_FSM_Right;9,8620;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-2,0230;2,1078;-0,9543;1,5620;-3,0917;2,6536;8,5318;12,1290;3,5972;3,4348
S03;84;H2H_ML_Left_FSM_Right;9,8620;ML;Left;Left;None;Left_None;Neutral;;-4,7276;-0,0094;-3,8938;-0,8724;-5,5615;0,8536;12,1290;8,5318;-3,5972;3,4348
S03;84;H2H_ML_Left_FSM_Right;9,9621;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-2,2894;2,0536;-1,3984;1,2499;-3,1805;2,8574;7,9890;12,0876;4,0986;3,1544
S03;84;H2H_ML_Left_FSM_Right;9,9621;ML;Left;Right;None;Right_None;Neutral;;-4,6836;-0,0002;-3,8497;-0,8632;-5,5174;0,8628;12,0876;7,9890;-4,0986;3,1544
S03;84;H2H_ML_Left_FSM_Right;10,0634;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-2,5798;2,0494;-1,9271;1,0424;-3,2324;3,0564;7,4364;12,1188;4,6824;2,8624
S03;84;H2H_ML_Left_FSM_Right;10,0634;ML;Left;UpLeft;None;UpLeft_None;Neutral;;-4,6913;0,1168;-3,8574;-0,7462;-5,5251;0,9798;12,1188;7,4364;-4,6824;2,8624
S03;84;H2H_ML_Left_FSM_Right;10,1635;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-2,8673;2,0462;-2,4976;0,9046;-3,2371;3,1878;6,8944;12,1183;5,2239;2,4835
S03;84;H2H_ML_Left_FSM_Right;10,1635;ML;Left;UpRight;None;UpRight_None;Neutral;;-4,6474;0,3143;-3,8135;-0,5487;-5,4812;1,1773;12,1183;6,8944;-5,2239;2,4835
S03;84;H2H_ML_Left_FSM_Right;10,2645;FSM;Right;Down;Clockwise;Down_Clockwise;ContactControl;Lower;-3,0454;1,8723;-2,9837;0,6739;-3,1071;3,0707;6,3683;12,1794;5,8111;1,9528
S03;84;H2H_ML_Left_FSM_Right;10,2645;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Neutral;;-4,4539;0,5197;-3,8719;-0,5297;-5,0360;1,5691;12,1794;6,3683;-5,8111;1,9528
S03;84;H2H_ML_Left_FSM_Right;10,3652;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;ContactControl;Lower;-3,1853;1,8825;-3,4359;0,7089;-2,9348;3,0560;6,0415;11,9724;5,9309;1,7559
S03;84;H2H_ML_Left_FSM_Right;10,3652;ML;Left;DownRight;None;DownRight_None;Neutral;;-4,2493;0,4856;-3,6673;-0,5638;-4,8314;1,5350;11,9724;6,0415;-5,9309;1,7559
S03;84;H2H_ML_Left_FSM_Right;10,4657;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;Attack;Lower;-3,3852;1,9034;-3,9310;0,8347;-2,8395;2,9721;5,7651;12,0410;6,2759;1,7665
S03;84;H2H_ML_Left_FSM_Right;10,4657;ML;Left;Left;None;Left_None;Neutral;;-4,3358;0,4145;-3,7537;-0,6349;-4,9178;1,4638;12,0410;5,7651;-6,2759;1,7665
S03;84;H2H_ML_Left_FSM_Right;10,5657;FSM;Right;Left;None;Left_None;Attack;Lower;-3,5282;1,6945;-4,2344;0,7243;-2,8220;2,6647;5,4745;12,4363;6,9618;1,4388
S03;84;H2H_ML_Left_FSM_Right;10,5657;ML;Left;Up;Clockwise;Up_Clockwise;Neutral;;-4,4380;0,5799;-4,1474;-0,5844;-4,7286;1,7441;12,4363;5,4745;-6,9618;1,4388
S03;84;H2H_ML_Left_FSM_Right;10,6664;FSM;Right;None;None;None_None;ContactControl;Lower;-2,4770;2,8357;-1,7996;1,8453;-3,1545;3,8262;8,0250;12,9984;4,9734;3,5042
S03;84;H2H_ML_Left_FSM_Right;10,6664;ML;Left;None;None;None_None;Neutral;;-4,7819;0,1963;-4,8029;-1,0036;-4,7610;1,3961;12,9984;8,0250;-4,9734;3,5042
S03;84;H2H_ML_Left_FSM_Right;10,7665;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-0,8983;4,2877;-0,0639;5,1501;-1,7326;3,4253;11,5557;13,8995;2,3438;6,3574
S03;84;H2H_ML_Left_FSM_Right;10,7665;ML;Left;Up;CounterClockwise;Up_CounterClockwise;Neutral;;-5,2354;-0,3605;-5,7799;-1,4298;-4,6909;0,7089;13,8995;11,5557;-2,3438;6,3574
S03;84;H2H_ML_Left_FSM_Right;10,8670;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-1,0713;3,4334;-0,3821;4,4157;-1,7605;2,4510;10,8068;13,4262;2,6193;5,4787
S03;84;H2H_ML_Left_FSM_Right;10,8670;ML;Left;Right;CounterClockwise;Right_CounterClockwise;Neutral;;-5,0618;-0,3205;-5,3110;-1,4943;-4,8126;0,8534;13,4262;10,8068;-2,6193;5,4787
S03;84;H2H_ML_Left_FSM_Right;10,9675;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;ContactControl;Lower;-1,2737;3,2318;-0,6369;4,2489;-1,9106;2,2147;10,5091;13,3463;2,8372;4,9944
S03;84;H2H_ML_Left_FSM_Right;10,9675;ML;Left;Up;None;Up_None;Neutral;;-4,9563;-0,1421;-5,2055;-1,3159;-4,7071;1,0318;13,3463;10,5091;-2,8372;4,9944
S03;84;H2H_ML_Left_FSM_Right;11,0678;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-1,4782;3,0274;-1,0084;4,1315;-1,9481;1,9232;10,1667;12,9383;2,7716;4,4537
S03;84;H2H_ML_Left_FSM_Right;11,0678;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Neutral;;-4,8235;0,0872;-4,7604;-1,1111;-4,8866;1,2856;12,9383;10,1667;-2,7716;4,4537
S03;84;H2H_ML_Left_FSM_Right;11,1686;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;Attack;Lower;-1,6838;2,8218;-1,3924;3,9859;-1,9752;1,6577;9,7985;12,6196;2,8212;3,9401
S03;84;H2H_ML_Left_FSM_Right;11,1686;ML;Left;Up;CounterClockwise;Up_CounterClockwise;Neutral;;-4,7496;0,3470;-4,3785;-0,7942;-5,1208;1,4881;12,6196;9,7985;-2,8212;3,9401
S03;84;H2H_ML_Left_FSM_Right;11,2689;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;Attack;Lower;-1,8884;2,6172;-1,9082;3,8171;-1,8685;1,4174;9,3298;12,2924;2,9626;3,4046
S03;84;H2H_ML_Left_FSM_Right;11,2689;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Neutral;;-4,6173;0,5814;-3,9634;-0,4248;-5,2711;1,5877;12,2924;9,3298;-2,9626;3,4046
S03;84;H2H_ML_Left_FSM_Right;11,3688;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;Attack;Lower;-2,0923;2,4133;-2,4220;3,5672;-1,7626;1,2595;8,8080;12,2162;3,4082;3,0494
S03;84;H2H_ML_Left_FSM_Right;11,3688;ML;Left;UpLeft;CounterClockwise;UpLeft_CounterClockwise;Neutral;;-4,6722;0,7876;-3,7802;-0,0151;-5,5642;1,5903;12,2162;8,8080;-3,4082;3,0494
S03;84;H2H_ML_Left_FSM_Right;11,4697;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;-2,3099;2,2366;-2,6996;3,3716;-1,9203;1,1017;8,4813;12,3864;3,9051;2,6144
S03;84;H2H_ML_Left_FSM_Right;11,4697;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Neutral;;-4,6099;0,9935;-3,9560;-0,0127;-5,2637;1,9997;12,3864;8,4813;-3,9051;2,6144
S03;84;H2H_ML_Left_FSM_Right;11,5705;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;ContactControl;Lower;-2,5353;2,0785;-3,0977;3,1386;-1,9729;1,0185;8,0523;12,5040;4,4517;2,3130
S03;84;H2H_ML_Left_FSM_Right;11,5705;ML;Left;UpLeft;None;UpLeft_None;Neutral;;-4,6747;1,1992;-4,0208;0,1929;-5,3285;2,2054;12,5040;8,0523;-4,4517;2,3130
S03;84;H2H_ML_Left_FSM_Right;11,6716;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;-2,7828;1,9721;-3,6003;2,8505;-1,9652;1,0937;7,5210;12,4738;4,9528;2,0215
S03;84;H2H_ML_Left_FSM_Right;11,6716;ML;Left;Up;CounterClockwise;Up_CounterClockwise;Neutral;;-4,7383;1,4599;-3,8463;0,6572;-5,6303;2,2626;12,4738;7,5210;-4,9528;2,0215
S03;84;H2H_ML_Left_FSM_Right;11,7725;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;-3,0703;1,9631;-4,0874;2,5999;-2,0532;1,3262;7,0373;12,7038;5,6665;1,7066
S03;84;H2H_ML_Left_FSM_Right;11,7725;ML;Left;None;Clockwise;None_Clockwise;Neutral;;-4,7473;1,6470;-4,0935;0,6408;-5,4012;2,6532;12,7038;7,0373;-5,6665;1,7066
S03;84;H2H_ML_Left_FSM_Right;11,8734;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-3,3609;1,9624;-4,2659;2,7505;-2,4560;1,1743;7,0670;12,6604;5,5934;1,4644
S03;84;H2H_ML_Left_FSM_Right;11,8734;ML;Left;Down;None;Down_None;Neutral;;-4,7493;1,4965;-4,0954;0,4903;-5,4031;2,5028;12,6604;7,0670;-5,5934;1,4644
S03;84;H2H_ML_Left_FSM_Right;11,9744;FSM;Right;Down;CounterClockwise;Down_CounterClockwise;Attack;Lower;-3,6357;1,9456;-4,4062;2,8656;-2,8652;1,0257;7,0929;12,7280;5,6351;1,4205
S03;84;H2H_ML_Left_FSM_Right;11,9744;ML;Left;DownLeft;None;DownLeft_None;Neutral;;-4,8866;1,2726;-4,2327;0,2663;-5,5404;2,2788;12,7280;7,0929;-5,6351;1,4205
S03;84;H2H_ML_Left_FSM_Right;12,0759;FSM;Right;Down;CounterClockwise;Down_CounterClockwise;Attack;Lower;-3,6925;1,7100;-4,6749;2,3992;-2,7102;1,0208;6,5547;12,5050;5,9504;1,1746
S03;84;H2H_ML_Left_FSM_Right;12,0759;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Contact;;-4,8086;1,3440;-3,9166;0,5413;-5,7006;2,1467;12,5050;6,5547;-5,9504;1,1746
S03;84;H2H_ML_Left_FSM_Right;12,1763;FSM;Right;Down;CounterClockwise;Down_CounterClockwise;Attack;Lower;-3,6968;1,4243;-4,8240;1,8358;-2,5695;1,0129;5,9955;12,5613;6,5658;1,2095
S03;84;H2H_ML_Left_FSM_Right;12,1763;ML;Left;DownLeft;None;DownLeft_None;Contact;;-4,8947;1,2574;-4,0027;0,4547;-5,7867;2,0601;12,5613;5,9955;-6,5658;1,2095
S03;84;H2H_ML_Left_FSM_Right;12,2766;FSM;Right;UpLeft;CounterClockwise;UpLeft_CounterClockwise;ContactControl;Lower;-3,7661;1,3021;-4,9614;1,4078;-2,5707;1,1964;5,5608;12,6926;7,1318;1,3455
S03;84;H2H_ML_Left_FSM_Right;12,2766;ML;Left;DownLeft;None;DownLeft_None;Neutral;;-5,0900;1,0621;-4,1980;0,2594;-5,9820;1,8648;12,6926;5,5608;-7,1318;1,3455
S03;84;H2H_ML_Left_FSM_Right;12,3776;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-4,0022;1,3696;-5,1663;1,6610;-2,8382;1,0782;5,6694;12,9597;7,2903;1,2915
S03;84;H2H_ML_Left_FSM_Right;12,3776;ML;Left;None;Clockwise;None_Clockwise;Neutral;;-5,2181;0,9340;-4,5642;-0,0722;-5,8719;1,9402;12,9597;5,6694;-7,2903;1,2915
S03;84;H2H_ML_Left_FSM_Right;12,4782;FSM;Right;Left;Clockwise;Left_Clockwise;ContactControl;Lower;-4,2883;1,3751;-5,3373;1,9578;-3,2393;0,7923;5,8485;13,0921;7,2436;1,0489
S03;84;H2H_ML_Left_FSM_Right;12,4782;ML;Left;UpRight;None;UpRight_None;Contact;;-5,2628;0,9871;-4,7010;-0,0732;-5,8246;2,0475;13,0921;5,8485;-7,2436;1,0489
S03;84;H2H_ML_Left_FSM_Right;12,5787;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;ContactControl;Lower;-4,5480;1,3030;-5,5650;1,9399;-3,5309;0,6662;5,7322;17,8862;12,1541;4,3659
S03;84;H2H_ML_Left_FSM_Right;12,5787;ML;Left;None;None;None_None;Neutral;;-8,5749;-0,3835;-9,5188;0,3576;-7,6311;-1,1246;17,8862;5,7322;-12,1541;4,3659
S03;84;H2H_ML_Left_FSM_Right;12,6796;FSM;Right;Down;CounterClockwise;Down_CounterClockwise;Attack;Lower;-4,7745;1,1476;-5,9217;1,4995;-3,6272;0,7957;5,1838;17,8434;12,6596;4,2589
S03;84;H2H_ML_Left_FSM_Right;12,6796;ML;Left;Down;CounterClockwise;Down_CounterClockwise;Neutral;;-8,6350;-0,6508;-9,5133;0,1669;-7,7568;-1,4686;17,8434;5,1838;-12,6596;4,2589
S03;84;H2H_ML_Left_FSM_Right;12,7807;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;Attack;Lower;-4,8770;0,9017;-6,0768;0,8819;-3,6771;0,9215;4,5570;17,5276;12,9706;4,1597
S03;84;H2H_ML_Left_FSM_Right;12,7807;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Neutral;;-8,6164;-0,9203;-9,1989;0,1288;-8,0338;-1,9694;17,5276;4,5570;-12,9706;4,1597
S03;84;H2H_ML_Left_FSM_Right;12,8823;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-5,0686;0,6882;-6,2658;0,6056;-3,8715;0,7708;4,2272;17,1323;12,9051;3,7302
S03;84;H2H_ML_Left_FSM_Right;12,8823;ML;Left;Down;Clockwise;Down_Clockwise;Neutral;;-8,4665;-0,8507;-8,7577;0,3134;-8,1753;-2,0148;17,1323;4,2272;-12,9051;3,7302
S03;84;H2H_ML_Left_FSM_Right;12,9835;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;Attack;Lower;-5,2709;0,4802;-6,4663;0,5859;-4,0756;0,3745;4,1306;16,7479;12,6173;3,4809
S03;84;H2H_ML_Left_FSM_Right;12,9835;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-8,4127;-1,0184;-8,3927;0,1815;-8,4328;-2,2182;16,7479;4,1306;-12,6173;3,4809
S03;84;H2H_ML_Left_FSM_Right;13,0837;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;Attack;Lower;-5,4402;0,2613;-6,6222;0,0540;-4,2583;0,4686;3,5792;16,2112;12,6320;3,0704
S03;84;H2H_ML_Left_FSM_Right;13,0837;ML;Left;Down;Clockwise;Down_Clockwise;Neutral;;-8,1984;-1,0878;-7,8685;0,0660;-8,5283;-2,2416;16,2112;3,5792;-12,6320;3,0704
S03;84;H2H_ML_Left_FSM_Right;13,1842;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;Attack;Lower;-5,6426;0,0551;-6,7306;-0,4510;-4,5545;0,5613;3,0729;15,7905;12,7176;2,8302
S03;84;H2H_ML_Left_FSM_Right;13,1842;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-8,1251;-1,3040;-7,5078;-0,2749;-8,7423;-2,3330;15,7905;3,0729;-12,7176;2,8302
S03;84;H2H_ML_Left_FSM_Right;13,2842;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-5,8464;-0,1490;-6,9065;-0,7114;-4,7864;0,4134;2,7636;15,2882;12,5246;2,4005
S03;84;H2H_ML_Left_FSM_Right;13,2842;ML;Left;Down;Clockwise;Down_Clockwise;Neutral;;-7,9092;-1,3767;-7,0466;-0,5424;-8,7718;-2,2109;15,2882;2,7636;-12,5246;2,4005
S03;84;H2H_ML_Left_FSM_Right;13,3846;FSM;Right;None;None;None_None;ContactControl;Lower;-3,6385;1,1414;-2,8061;0,2770;-4,4709;2,0057;6,2779;16,1231;9,8451;6,3045
S03;84;H2H_ML_Left_FSM_Right;13,3846;ML;Left;None;None;None_None;Neutral;;-8,5604;-2,7984;-8,1095;-3,9105;-9,0112;-1,6863;16,1231;6,2779;-9,8451;6,3045
S03;84;H2H_ML_Left_FSM_Right;13,4849;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;Attack;Lower;-2,1689;2,0189;-1,0043;2,3082;-3,3336;1,7297;8,9346;17,4185;8,4839;8,4344
S03;84;H2H_ML_Left_FSM_Right;13,4849;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Neutral;;-8,5973;-3,4414;-9,3838;-4,3476;-7,8107;-2,5351;17,4185;8,9346;-8,4839;8,4344
S03;84;H2H_ML_Left_FSM_Right;13,5849;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;Attack;Lower;-2,3514;1,8364;-1,1516;1,8144;-3,5512;1,8585;8,5172;16,9847;8,4675;7,9369
S03;84;H2H_ML_Left_FSM_Right;13,5849;ML;Left;Up;CounterClockwise;Up_CounterClockwise;Neutral;;-8,4235;-3,2747;-8,9488;-4,3537;-7,8983;-2,1958;16,9847;8,5172;-8,4675;7,9369
S03;84;H2H_ML_Left_FSM_Right;13,6859;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;Attack;Lower;-2,5558;1,6321;-1,4026;1,3002;-3,7090;1,9639;8,0141;16,6291;8,6150;7,4421
S03;84;H2H_ML_Left_FSM_Right;13,6859;ML;Left;Up;CounterClockwise;Up_CounterClockwise;Neutral;;-8,3746;-3,0075;-8,6027;-4,1856;-8,1465;-1,8294;16,6291;8,0141;-8,6150;7,4421
S03;84;H2H_ML_Left_FSM_Right;13,7863;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;Attack;Lower;-2,7604;1,4275;-1,7324;0,8085;-3,7884;2,0465;7,4666;16,2949;8,8283;6,9740
S03;84;H2H_ML_Left_FSM_Right;13,7863;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Neutral;;-8,3657;-2,7219;-8,2811;-3,9189;-8,4504;-1,5249;16,2949;7,4666;-8,8283;6,9740
S03;84;H2H_ML_Left_FSM_Right;13,8877;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;Attack;Lower;-2,9673;1,2206;-2,1345;0,3566;-3,8001;2,0846;6,8853;15,8210;8,9357;6,4241
S03;84;H2H_ML_Left_FSM_Right;13,8877;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Neutral;;-8,2080;-2,4947;-7,8165;-3,6290;-8,5996;-1,3604;15,8210;6,8853;-8,9357;6,4241
S03;84;H2H_ML_Left_FSM_Right;13,9887;FSM;Right;DownLeft;Clockwise;DownLeft_Clockwise;ContactControl;Lower;-3,1733;1,0145;-2,5925;-0,0355;-3,7541;2,0646;6,2905;15,3339;9,0435;5,8526
S03;84;H2H_ML_Left_FSM_Right;13,9887;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Neutral;;-8,0057;-2,2871;-7,3339;-3,2814;-8,6775;-1,2928;15,3339;6,2905;-9,0435;5,8526
S03;84;H2H_ML_Left_FSM_Right;14,0889;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;ContactControl;Lower;-3,3776;0,8103;-2,8525;-0,2687;-3,9026;1,8893;5,9482;14,9416;8,9934;5,2861
S03;84;H2H_ML_Left_FSM_Right;14,0889;ML;Left;UpRight;None;UpRight_None;Neutral;;-7,8017;-2,0827;-6,9379;-2,9157;-8,6655;-1,2498;14,9416;5,9482;-8,9934;5,2861
S03;84;H2H_ML_Left_FSM_Right;14,1895;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;ContactControl;Lower;-3,5828;0,6050;-2,7964;-0,3013;-4,3692;1,5114;5,9807;14,7425;8,7618;4,7194
S03;84;H2H_ML_Left_FSM_Right;14,1895;ML;Left;UpRight;None;UpRight_None;Neutral;;-7,5965;-1,8775;-6,7326;-2,7104;-8,4603;-1,0446;14,7425;5,9807;-8,7618;4,7194
S03;84;H2H_ML_Left_FSM_Right;14,2902;FSM;Right;DownLeft;CounterClockwise;DownLeft_CounterClockwise;ContactControl;Lower;-3,7883;0,3996;-2,7941;-0,2724;-4,7825;1,0715;5,9971;14,5888;8,5917;4,1559
S03;84;H2H_ML_Left_FSM_Right;14,2902;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Neutral;;-7,3910;-1,6720;-6,5720;-2,5490;-8,2101;-0,7950;14,5888;5,9971;-8,5917;4,1559
